Salon ID,Salon Name,Area,Rating,Reviews,Price Category,Services,Timing,Contact
2365,Royal Lounge 2365,Hadapsar,3.4,1776,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,9551825750
2366,Elite Makeover 2366,Viman Nagar,4.5,558,High,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,7066822970
2367,Elite Salon 2367,Magarpatta,4.1,918,Low,"Facial, Cleanup, Waxing, Threading",11AM to 11PM,7415890978
2368,Glow Lounge 2368,Pimple Saudagar,3.2,1415,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 11PM,9986364528
2369,Aura Makeover 2369,Camp,3.7,93,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,9066602723
2370,Trendy Lounge 2370,Pimple Saudagar,3.5,1889,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,7071528725
2371,Royal Salon 2371,Sinhagad Road,3.1,819,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,9051896550
2372,Urban Studio 2372,Viman Nagar,3.1,1188,Medium,"Haircut, Beard Trim, Cleanup",11AM to 9PM,9509747007
2373,Elite Lounge 2373,Hinjewadi,4.1,165,High,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,9255580295
2374,Urban Makeover 2374,Shivaji Nagar,4.3,1304,Low,"Haircut, Beard Trim, Cleanup",10AM to 8PM,8513117224
2375,Aura Studio 2375,Kothrud,3.5,1383,Low,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,7353146118
2376,Style Studio 2376,Hadapsar,3.7,1303,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 8PM,8363485863
2377,Elite Studio 2377,Viman Nagar,3.2,282,High,"Haircut, Beard Trim, Cleanup",8AM to 11PM,8499943374
2378,Glow Studio 2378,Shivaji Nagar,4.7,1595,Medium,"Haircut, Beard Trim, Cleanup",9AM to 9PM,9768652002
2379,Glow Makeover 2379,Shivaji Nagar,4.9,767,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 11PM,8775250960
2380,Aura Makeover 2380,Pimple Saudagar,3.8,166,High,"Bridal Makeup, Hair Styling, Skincare",11AM to 11PM,8016355162
2381,Elite Makeover 2381,FC Road,4.3,985,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 8PM,9073525030
2382,Style Lounge 2382,Sinhagad Road,4.1,1129,Low,"Haircut, Beard Trim, Cleanup",8AM to 10PM,9382052500
2383,Elite Studio 2383,Koregaon Park,4.8,422,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 8PM,7184131404
2384,Aura Studio 2384,Wakad,3.8,796,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,8039836030
2385,Style Studio 2385,Pimple Saudagar,4.7,1310,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 8PM,9973130795
2386,Elite Lounge 2386,Magarpatta,3.5,949,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 10PM,7818908350
2387,Luxury Makeover 2387,FC Road,4.2,287,Low,"Haircut, Beard Trim, Cleanup",9AM to 8PM,9635243047
2388,Trendy Salon 2388,Sinhagad Road,3.1,1798,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,9951340090
2389,Urban Lounge 2389,Aundh,3.3,1635,Medium,"Haircut, Beard Trim, Cleanup",11AM to 8PM,9114494361
2390,Royal Lounge 2390,Koregaon Park,4.4,829,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 11PM,7985168004
2391,Style Salon 2391,Hinjewadi,3.1,1734,Medium,"Haircut, Beard Trim, Cleanup",8AM to 9PM,8008282173
2392,Glow Makeover 2392,Karve Nagar,4.8,1808,Medium,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 8PM,7238218472
2393,Luxury Makeover 2393,Hinjewadi,3.7,1877,Medium,"Haircut, Beard Trim, Cleanup",8AM to 8PM,7793289779
2394,Glow Lounge 2394,Shivaji Nagar,5,553,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,9121078315
2395,Style Studio 2395,Shivaji Nagar,3.6,1970,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9913484697
2396,Urban Salon 2396,Kothrud,4.2,83,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 10PM,9537989251
2397,Royal Makeover 2397,Wakad,3.5,184,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 8PM,8296373597
2398,Glow Studio 2398,Koregaon Park,4.3,1943,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,8287299602
2399,Elite Salon 2399,Wakad,4.3,1022,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,8280758352
2400,Urban Lounge 2400,Shivaji Nagar,3.2,95,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,7650413569
2401,Elite Lounge 2401,Hadapsar,4.5,636,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,7541032844
2402,Style Studio 2402,FC Road,4.6,430,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,8296534231
2403,Aura Salon 2403,Koregaon Park,4.9,1728,Low,"Haircut, Beard Trim, Cleanup",8AM to 8PM,9811562297
2404,Style Studio 2404,Baner,3.4,1747,Low,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,7927716636
2405,Glow Studio 2405,Hinjewadi,4.2,61,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 11PM,7075073863
2406,Glow Salon 2406,Aundh,4.3,1868,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,9735504758
2407,Royal Lounge 2407,Wakad,4.9,1247,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 11PM,7091107755
2408,Luxury Studio 2408,Karve Nagar,4.2,144,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,7017913734
2409,Aura Lounge 2409,Aundh,4.3,176,High,"Hair Coloring, Highlights, Hair Spa",8AM to 10PM,9517408401
2410,Royal Makeover 2410,FC Road,4.1,314,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 8PM,8316157924
2411,Elite Studio 2411,Hinjewadi,4.6,481,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,9227680541
2412,Aura Makeover 2412,Baner,4.3,253,Low,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,7168588884
2413,Trendy Lounge 2413,Viman Nagar,3.4,1554,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,7889475174
2414,Elite Makeover 2414,Koregaon Park,3.7,508,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,8087856874
2415,Urban Lounge 2415,FC Road,3,1073,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,8590428905
2416,Glow Salon 2416,Hinjewadi,3.5,353,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,9867540870
2417,Style Makeover 2417,Sinhagad Road,4,287,High,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,9552538023
2418,Aura Lounge 2418,Shivaji Nagar,4.9,249,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,7329477853
2419,Royal Studio 2419,Shivaji Nagar,3.5,1124,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,7125802285
2420,Aura Salon 2420,Wakad,4.6,1797,High,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,9446875079
2421,Glow Studio 2421,Wakad,3.1,264,High,"Haircut, Beard Trim, Cleanup",9AM to 11PM,8765756532
2422,Luxury Makeover 2422,FC Road,4.8,167,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,7773540757
2423,Aura Studio 2423,Kothrud,4.2,96,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 11PM,8609888713
2424,Style Salon 2424,Karve Nagar,4,141,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 8PM,9549388471
2425,Style Makeover 2425,FC Road,4.7,1327,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 9PM,7877967593
2426,Royal Lounge 2426,Sinhagad Road,3.2,1142,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,8746200408
2427,Royal Studio 2427,Viman Nagar,4.4,1081,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,8016591228
2428,Trendy Studio 2428,Sinhagad Road,4.7,253,Low,"Haircut, Beard Trim, Cleanup",9AM to 10PM,7513733948
2429,Elite Lounge 2429,Shivaji Nagar,3.2,1069,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,7321700578
2430,Glow Salon 2430,Kothrud,3.5,1519,High,"Haircut, Beard Trim, Cleanup",9AM to 10PM,8277039184
2431,Elite Lounge 2431,Aundh,4,1207,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 8PM,7210612895
2432,Urban Lounge 2432,Sinhagad Road,3.5,1807,Low,"Haircut, Beard Trim, Cleanup",10AM to 9PM,9621337553
2433,Urban Studio 2433,Shivaji Nagar,3.7,761,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,9330754949
2434,Elite Lounge 2434,Koregaon Park,3.3,1616,Medium,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 10PM,9619497787
2435,Royal Makeover 2435,FC Road,3.4,366,Medium,"Haircut, Beard Trim, Cleanup",9AM to 10PM,8168682186
2436,Trendy Lounge 2436,Kothrud,4.6,1534,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,8833848606
2437,Urban Lounge 2437,Baner,4.9,890,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,8293434020
2438,Glow Salon 2438,Wakad,3.1,170,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,8832558096
2439,Royal Makeover 2439,Magarpatta,4.8,1404,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9575486668
2440,Style Salon 2440,Shivaji Nagar,3.2,1812,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,7400682105
2441,Aura Lounge 2441,Pimple Saudagar,4.1,1569,Medium,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 9PM,9177676876
2442,Royal Salon 2442,Hinjewadi,3.8,1361,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 10PM,7434689101
2443,Trendy Salon 2443,FC Road,4.1,866,Low,"Haircut, Beard Trim, Cleanup",9AM to 9PM,7127624651
2444,Royal Studio 2444,Aundh,3,923,High,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,8850040227
2445,Trendy Lounge 2445,Camp,4.5,1351,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 10PM,9747237465
2446,Aura Lounge 2446,Camp,3.8,1237,High,"Hair Coloring, Highlights, Hair Spa",11AM to 11PM,8388803505
2447,Luxury Salon 2447,Viman Nagar,4.9,1606,Low,"Haircut, Beard Trim, Cleanup",11AM to 10PM,9810148429
2448,Style Lounge 2448,Hadapsar,4.8,271,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,8725865138
2449,Style Salon 2449,Sinhagad Road,4.6,1403,Low,"Hair Coloring, Highlights, Hair Spa",11AM to 9PM,7711904280
2450,Luxury Lounge 2450,Magarpatta,3.2,1616,Medium,"Haircut, Beard Trim, Cleanup",10AM to 11PM,9382751616
2451,Elite Lounge 2451,Viman Nagar,4,1701,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,7365003960
2452,Style Lounge 2452,Koregaon Park,3.6,1076,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 11PM,7748360234
2453,Trendy Lounge 2453,Hinjewadi,3.1,1929,Medium,"Haircut, Beard Trim, Cleanup",8AM to 8PM,9146716276
2454,Elite Lounge 2454,Magarpatta,3.5,1177,Medium,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 8PM,7400497524
2455,Style Salon 2455,Shivaji Nagar,3.4,398,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 8PM,7676928912
2456,Style Studio 2456,Karve Nagar,3.1,1333,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,8811785653
2457,Royal Salon 2457,Baner,3.8,434,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 10PM,8069857679
2458,Elite Studio 2458,Kothrud,4.3,86,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,9274538448
2459,Luxury Salon 2459,Camp,4.6,1020,Low,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,7610995869
2460,Luxury Lounge 2460,Aundh,4.3,171,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 11PM,8445495753
2461,Glow Studio 2461,Shivaji Nagar,4.8,1802,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 10PM,9416795752
2462,Trendy Salon 2462,Hadapsar,3.3,1885,Low,"Haircut, Beard Trim, Cleanup",10AM to 8PM,9829297816
2463,Glow Salon 2463,FC Road,4.9,476,Low,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 10PM,9457156036
2464,Glow Lounge 2464,Karve Nagar,3.6,163,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,8363375858
2465,Elite Makeover 2465,Viman Nagar,3.7,727,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 8PM,8171491036
2466,Glow Lounge 2466,FC Road,3,1594,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,8863080077
2467,Trendy Salon 2467,Koregaon Park,4.3,1770,Medium,"Haircut, Beard Trim, Cleanup",9AM to 11PM,8470623835
2468,Luxury Makeover 2468,Wakad,4.7,1734,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9491351540
2469,Glow Salon 2469,Kothrud,4.9,1326,Medium,"Haircut, Beard Trim, Cleanup",8AM to 9PM,7717900469
2470,Aura Salon 2470,Hinjewadi,3.6,305,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,9711793056
2471,Style Studio 2471,Shivaji Nagar,3.4,355,Medium,"Haircut, Beard Trim, Cleanup",9AM to 9PM,8814114135
2472,Style Studio 2472,Hinjewadi,4.9,1980,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,7137051865
2473,Glow Makeover 2473,Hinjewadi,4.6,1493,Low,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,8803237033
2474,Royal Studio 2474,Pimple Saudagar,4.5,1422,Low,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,8511371964
2475,Luxury Salon 2475,Magarpatta,4.3,1506,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,7177876302
2476,Glow Lounge 2476,Hinjewadi,4.7,1803,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,7160088525
2477,Glow Studio 2477,Koregaon Park,4.9,1223,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,9805581110
2478,Style Salon 2478,Magarpatta,3.3,731,Medium,"Haircut, Beard Trim, Cleanup",10AM to 9PM,8604857575
2479,Glow Studio 2479,Aundh,3,1083,Low,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,9026114026
2480,Royal Salon 2480,Hinjewadi,4.8,778,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,9015195276
2481,Style Makeover 2481,Hinjewadi,4.9,994,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,8777600280
2482,Style Studio 2482,Sinhagad Road,3.6,618,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,8730059565
2483,Trendy Lounge 2483,Kothrud,4.5,1342,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,8864973492
2484,Urban Salon 2484,Hadapsar,3.3,535,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,8201080625
2485,Urban Makeover 2485,Koregaon Park,4,722,High,"Facial, Cleanup, Waxing, Threading",9AM to 11PM,8861333455
2486,Royal Makeover 2486,Koregaon Park,4.7,955,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,8901559253
2487,Style Makeover 2487,Sinhagad Road,3.2,1469,High,"Haircut, Beard Trim, Cleanup",8AM to 8PM,7920046257
2488,Luxury Lounge 2488,Kothrud,3.2,593,Medium,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9969271879
2489,Urban Salon 2489,Hadapsar,4.4,1312,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 10PM,8412201456
2490,Trendy Makeover 2490,Wakad,3.9,482,Low,"Facial, Cleanup, Waxing, Threading",8AM to 8PM,7133274524
2491,Royal Salon 2491,Sinhagad Road,3.4,1036,High,"Haircut, Beard Trim, Cleanup",11AM to 11PM,7296790739
2492,Elite Studio 2492,FC Road,4.8,492,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,8747973139
2493,Urban Makeover 2493,FC Road,4.8,1925,High,"Haircut, Beard Trim, Cleanup",11AM to 8PM,8130386055
2494,Glow Studio 2494,Aundh,3.1,304,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 9PM,9484791081
2495,Urban Lounge 2495,Wakad,4.2,1467,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,8853942158
2496,Aura Makeover 2496,Pimple Saudagar,4.3,361,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 11PM,8890944046
2497,Elite Salon 2497,Hadapsar,4.6,787,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,9259391756
2498,Style Lounge 2498,Hadapsar,4,366,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,7426022495
2499,Style Makeover 2499,Magarpatta,3.7,55,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,8412752149
2500,Trendy Makeover 2500,Camp,3.3,1361,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,8779900837
2501,Elite Makeover 2501,Kothrud,3.4,1829,High,"Hair Coloring, Highlights, Hair Spa",8AM to 8PM,7274039935
2502,Royal Lounge 2502,Viman Nagar,4.1,948,High,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,8674949580
2503,Urban Makeover 2503,Kothrud,4.2,164,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,9653156862
2504,Aura Makeover 2504,Pimple Saudagar,3.1,906,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 10PM,7273236446
2505,Trendy Studio 2505,Shivaji Nagar,3.3,339,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,9343489036
2506,Urban Studio 2506,Magarpatta,3.4,856,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,7748764491
2507,Luxury Lounge 2507,Aundh,4.1,1126,High,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,8652862763
2508,Style Lounge 2508,Karve Nagar,3.5,1914,Low,"Haircut, Beard Trim, Cleanup",8AM to 9PM,7227912268
2509,Aura Lounge 2509,Aundh,4.4,1391,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,8218303302
2510,Elite Makeover 2510,Baner,3.5,634,High,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,9635345573
2511,Aura Studio 2511,Shivaji Nagar,4.1,78,Low,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9825577168
2512,Luxury Makeover 2512,Wakad,4.4,433,High,"Facial, Cleanup, Waxing, Threading",11AM to 11PM,9851274659
2513,Urban Salon 2513,Kothrud,4,629,Low,"Haircut, Beard Trim, Cleanup",10AM to 9PM,9831117499
2514,Luxury Lounge 2514,Baner,3.8,1815,High,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 10PM,9882502038
2515,Glow Studio 2515,Koregaon Park,4.6,1011,High,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,7972954791
2516,Trendy Makeover 2516,Karve Nagar,4.5,998,Low,"Haircut, Beard Trim, Cleanup",11AM to 9PM,8615465639
2517,Urban Lounge 2517,Wakad,3.6,508,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,9796237068
2518,Trendy Salon 2518,Wakad,4,1811,High,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,7139377241
2519,Luxury Makeover 2519,Magarpatta,4.9,1337,High,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,9878444763
2520,Aura Studio 2520,Magarpatta,4.6,770,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,9019562079
2521,Aura Lounge 2521,Magarpatta,3.3,260,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 8PM,7171254703
2522,Luxury Studio 2522,Karve Nagar,4.5,15,Low,"Haircut, Beard Trim, Cleanup",11AM to 9PM,9326823106
2523,Royal Lounge 2523,Hadapsar,3.8,1891,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9111154354
2524,Royal Makeover 2524,Viman Nagar,4.9,1314,Medium,"Haircut, Beard Trim, Cleanup",10AM to 8PM,7163789204
2525,Urban Makeover 2525,Sinhagad Road,5,1256,Low,"Haircut, Beard Trim, Cleanup",9AM to 9PM,8432565003
2526,Urban Makeover 2526,Aundh,3.4,71,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,7013606428
2527,Urban Makeover 2527,Viman Nagar,4.2,1292,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 10PM,8019360010
2528,Aura Salon 2528,Wakad,3.5,1183,Low,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,9452543758
2529,Urban Salon 2529,Sinhagad Road,3.9,1580,Low,"Facial, Cleanup, Waxing, Threading",8AM to 11PM,7928434784
2530,Luxury Salon 2530,Hadapsar,4.2,535,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 8PM,9951201735
2531,Aura Studio 2531,Karve Nagar,4.2,1639,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,9259536535
2532,Glow Lounge 2532,Camp,4,1903,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 11PM,9861422909
2533,Aura Lounge 2533,Aundh,4.3,154,Low,"Haircut, Beard Trim, Cleanup",10AM to 8PM,7651681745
2534,Aura Salon 2534,Hinjewadi,4.5,386,Low,"Facial, Cleanup, Waxing, Threading",8AM to 11PM,7310697803
2535,Style Lounge 2535,Baner,3.9,1836,High,"Haircut, Beard Trim, Cleanup",11AM to 11PM,8713563417
2536,Trendy Lounge 2536,Baner,4.9,912,Low,"Haircut, Beard Trim, Cleanup",9AM to 9PM,7001951557
2537,Aura Lounge 2537,Viman Nagar,3.6,1445,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 8PM,9589532035
2538,Style Studio 2538,Pimple Saudagar,3.6,284,High,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,8371797785
2539,Trendy Makeover 2539,Wakad,3.7,699,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,7975127145
2540,Aura Makeover 2540,Kothrud,4.3,1841,Low,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,7364376111
2541,Glow Salon 2541,Hadapsar,4.3,1405,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 9PM,8298973068
2542,Trendy Lounge 2542,Karve Nagar,3.4,1367,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,8830935761
2543,Trendy Lounge 2543,Kothrud,3.4,845,Medium,"Haircut, Beard Trim, Cleanup",11AM to 9PM,7466173313
2544,Luxury Makeover 2544,Aundh,4.6,1912,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,8809487260
2545,Urban Makeover 2545,Baner,4.1,78,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,7487741924
2546,Aura Lounge 2546,Viman Nagar,3.8,50,Medium,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,8282149304
2547,Royal Makeover 2547,Pimple Saudagar,5,1300,Low,"Haircut, Beard Trim, Cleanup",10AM to 9PM,9417883510
2548,Style Studio 2548,Shivaji Nagar,4.6,1752,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,9115194437
2549,Royal Lounge 2549,FC Road,3.8,1886,Low,"Haircut, Beard Trim, Cleanup",9AM to 8PM,9564774713
2550,Luxury Lounge 2550,Hinjewadi,4.4,1637,High,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,9339059770
2551,Aura Lounge 2551,Baner,3.1,1663,Low,"Haircut, Beard Trim, Cleanup",11AM to 8PM,8910871893
2552,Luxury Lounge 2552,Hadapsar,4.7,1526,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,7605426531
2553,Aura Makeover 2553,FC Road,4.9,797,Medium,"Haircut, Beard Trim, Cleanup",10AM to 10PM,9091120607
2554,Elite Salon 2554,FC Road,4.2,897,Low,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,8922036408
2555,Elite Salon 2555,Hadapsar,3.3,1412,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,7061757173
2556,Glow Makeover 2556,Baner,3.4,1914,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,7758242965
2557,Elite Salon 2557,Koregaon Park,4.4,1318,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 8PM,7811476029
2558,Glow Salon 2558,Sinhagad Road,3.7,102,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,8073904591
2559,Urban Studio 2559,Hadapsar,4.5,1993,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,8958682625
2560,Royal Studio 2560,Magarpatta,3.2,1321,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,7854680738
2561,Urban Lounge 2561,Sinhagad Road,3.7,1590,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,8016038459
2562,Aura Salon 2562,Viman Nagar,3.4,1052,Low,"Hair Coloring, Highlights, Hair Spa",10AM to 11PM,9478212749
2563,Glow Makeover 2563,Hadapsar,3.8,760,Low,"Haircut, Beard Trim, Cleanup",11AM to 8PM,9743316165
2564,Elite Makeover 2564,Pimple Saudagar,4.4,967,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 9PM,8611165216
2565,Luxury Salon 2565,Sinhagad Road,3.3,36,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,7465621913
2566,Aura Salon 2566,Shivaji Nagar,4.7,1037,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,8303609012
2567,Elite Makeover 2567,Pimple Saudagar,4.3,614,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,9051690217
2568,Style Makeover 2568,Viman Nagar,3.7,1479,High,"Haircut, Beard Trim, Cleanup",9AM to 8PM,8545796194
2569,Aura Makeover 2569,Camp,4.2,1672,Medium,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,8793240466
2570,Royal Salon 2570,Wakad,3,282,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 10PM,8899340320
2571,Luxury Makeover 2571,Wakad,4.8,1819,High,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,7718412015
2572,Elite Studio 2572,Pimple Saudagar,4.5,72,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,8118586750
2573,Urban Studio 2573,Shivaji Nagar,3.6,1925,High,"Haircut, Beard Trim, Cleanup",10AM to 10PM,7467475063
2574,Trendy Lounge 2574,Hinjewadi,3.2,185,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9668662513
2575,Elite Studio 2575,Magarpatta,3.4,300,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 9PM,8763106945
